store_name,city_name,state_id,lat,lng
Westin Washington-9th St NW,Washington,DC,38.902,-77.023
Safeway Washington DC 2737,Washington,DC,38.904,-77.018
"Grand Hyatt, 11th and H NW",Washington,DC,38.9,-77.027
Washington Marriott at Metro C,Washington,DC,38.899,-77.028
20th & E,Washington,DC,38.896,-77.045
1304 F Street,Washington,DC,38.897,-77.03
Giant Alexandria 2742,Alexandria,VA,38.832,-77.05
Target Alexandria 1076,Alexandria,VA,38.834,-77.049
Potomac Yards,Alexandria,VA,38.839,-77.052
BASE ACCESS JBAB Commissary Ma,Washington,DC,38.836,-77.02
Tanger Outlets National Harbor,National Harbor,MD,38.795,-77.001
Arlington Ridge,Arlington,VA,38.846,-77.068
2231 Crystal Drive,Arlington,VA,38.854,-77.049
DCA Gate C25,Arlington,VA,38.854,-77.042
DCA Terminal D,Arlington,VA,38.856,-77.044
Crowne Plaza Crystal City,Arlington,VA,38.861,-77.05
The Acadia,Arlington,VA,38.862,-77.056
Pentagon - Restricted Access,Arlington,VA,38.87,-77.055
The Wharf_DC,Washington,DC,38.879,-77.023
Safeway Washington DC 2892,Washington,DC,38.877,-77.017
"Navy Yard, M Street SE",Washington,DC,38.876,-77.004
Harris Teeter Washington DC 38,Washington,DC,38.876,-77.0
The Portals,Washington,DC,38.885,-77.03
HILTON Washington DC National,Washington,DC,38.884,-77.024
3rd & D,Washington,DC,38.885,-77.015
Safeway Washington DC 1445,Washington,DC,38.859,-76.967
"6th & C Street, SW",Washington,DC,38.886,-77.02
Skyland Town Center,Washington,DC,38.861,-76.967
US House of Rep-Longworth Buil,Washington,DC,38.887,-77.009
"Clinton, MD",Clinton,MD,38.768,-76.888
Downtown Williamsburg,Williamsburg,VA,37.273,-76.712
Harris Teeter Williamsburg 320,Williamsburg,VA,37.249,-76.686
Williamsburg Marketplace,Williamsburg,VA,37.247,-76.659
Target Williamsburg EAST 2296,Williamsburg,VA,37.259,-76.638
Kroger Smithfield 575,Smithfield,VA,36.956,-76.603
Penn State Hershey MC Main Lob,Hershey,PA,40.264,-76.676
Hersheypark Chocolatetown,Hershey,PA,40.287,-76.657
Hershey Towne Square,Hershey,PA,40.285,-76.653
Tanger Outlets Hershey,Hershey,PA,40.294,-76.648
Giant Hershey 6097,Hershey,PA,40.269,-76.649
Target York 1221,York,PA,39.987,-76.68
York Marketplace,York,PA,39.976,-76.677
Springwood Road,York,PA,39.938,-76.692
Giant York 6079,York,PA,39.934,-76.682
"York, South Queen St",York,PA,39.91,-76.681
Giant Elizabethtown 6014,Elizabethtown,PA,40.139,-76.591
"Elizabethtown, Market St.",Elizabethtown,PA,40.139,-76.585
Giant Red Lion 6300,Red Lion,PA,39.918,-76.628
Shrewsbury Square,Shrewsbury,PA,39.775,-76.67
Shawan Rd,Cockeysville,MD,39.496,-76.65
Woodholme,Baltimore,MD,39.388,-76.736
Target Pikesville 1541,Pikesville,MD,39.385,-76.731
Roundwood Shopping Center,Lutherville Timonium,MD,39.458,-76.664
103 Reisterstown Rd,Pikesville,MD,39.365,-76.713
Greenspring,Baltimore,MD,39.385,-76.687
Church Lane at York Rd,Cockeysville,MD,39.463,-76.636
Target Cockeysville 1265,Cockeysville,MD,39.461,-76.635
856 Rolling Road,Catonsville,MD,39.283,-76.755
Timonium Square,Timonium,MD,39.444,-76.627
Target Ellicott City 1042,Ellicott City,MD,39.249,-76.811
Howard Community College,Columbia,MD,39.214,-76.881
The Shoppes at Shipley's Grant,Ellicott City,MD,39.214,-76.803
"10985 Johns Hopkins Rd, Maple",Laurel,MD,39.159,-76.894
Harris Teeter Columbia 322,Columbia,MD,39.17,-76.864
6365 Dobbin Road,Columbia,MD,39.198,-76.819
Target Columbia 1044,Columbia,MD,39.197,-76.814
Snowden River Parkway,Columbia,MD,39.176,-76.839
Carpinteria & Casitas Pass Rd.,Carpinteria,CA,34.395,-119.513
"Ashlan & Fowler, Clovis",Clovis,CA,36.794,-119.683
Manning & Mendocino - Parlier,Parlier,CA,36.605,-119.545
Jensen & Bethel,Sanger,CA,36.707,-119.577
Kern & 10th Street,Taft,CA,35.146,-119.465
Herndon & Fowler - Clovis,Clovis,CA,36.838,-119.682
"Temperance & Hwy 168, Clovis",Clovis,CA,36.845,-119.665
"Auburn, Grant Ave",Auburn,NY,42.945,-76.55
Target Ithaca 1508,Ithaca,NY,42.485,-76.491
Main Street (Suffolk),Suffolk,VA,36.749,-76.582
Centerbrooke & Godwin,Suffolk,VA,36.769,-76.586
Target Richland 2314,Richland,WA,46.259,-119.313
Queensgate & Duportail,Richland,WA,46.258,-119.31
"Hermiston- Hermiston, OR",Hermiston,OR,45.849,-119.29
Safeway Hermiston 444,Hermiston,OR,45.833,-119.286
Beltsville Route 1,Beltsville,MD,39.033,-76.91
Target Greenbelt 1295,Greenbelt,MD,38.999,-76.907
Rt 1&Knox-College Park Shpng C,College Park,MD,38.98,-76.939
Greenway Shopping Center,Greenbelt,MD,38.992,-76.878
Riverdale Park,Riverdale Park,MD,38.97,-76.937
Target Hyattsville 1890,Hyattsville,MD,38.968,-76.955
Safeway Hyattsville 3274,Hyattsville,MD,38.967,-76.951
Shoppes at Metro,Hyattsville,MD,38.966,-76.954
Laurel Lakes Route 1,Laurel,MD,39.083,-76.865
New Carrollton,New Carrollton,MD,38.958,-76.87
Harris Teeter Laurel 408,Laurel,MD,39.093,-76.859
Capital Plaza_Annapolis Rd,Hyatsville,MD,38.94,-76.906
Vista Gardens,Lanham,MD,38.955,-76.824
Target Bowie 2007,Bowie,MD,38.954,-76.825
Dakota Crossing,Washington,DC,38.92,-76.953
Target Laurel 1007,Laurel,MD,39.097,-76.81
Laurel Corridor Marketplace,Laurel,MD,39.098,-76.808
Target DC New York Ave 3320,Washington,DC,38.916,-76.982
Safeway Bowie 2713,Bowie,MD,38.965,-76.79
Woodmore Town Center,Lanham,MD,38.921,-76.846
Target Forestville 1897,Forestville,MD,38.849,-76.887
Penn Mar,Forestville,MD,38.844,-76.884
Safeway Washington DC 4270,Washington,DC,38.901,-76.979
Safeway Washington DC 3217,Washington,DC,38.883,-76.987
Steeplechase - Ritchie Marlbor,Capitol Heights,MD,38.87,-76.85
"Signing Store, 6th and H",Washington,DC,38.9,-76.998
"Capitol Hill, DC",Washington,DC,38.887,-77.002
331 N Street NE_Union Market,Washington,DC,38.907,-77.001
Union Station DC_Center,Washington,DC,38.898,-77.007
BASE ACCESS JB Andrews Exchang,Joint Base Andrews,MD,38.817,-76.882
"First & M, NE",Washington,DC,38.906,-77.006
Base Access JB Andrews Hospita,Joint Base Andrews,MD,38.809,-76.895
Target Largo 1006,Largo,MD,38.897,-76.827
Liberty Place,Washington,DC,38.894,-77.022
Largo Plaza,Largo,MD,38.897,-76.823
SECURE ACCESS G-Man Café,Washington,DC,38.895,-77.025
Safeway Upper Marlboro 2795,Upper Marlboro,MD,38.786,-76.794
Marlboro Crossroads_Crain Hwy,Upper Marlboro,MD,38.811,-76.738
Route 4 N & Dunkirk Way,Dunkirk,MD,38.717,-76.659
"Fox Run SC, Prince Frederick",Prince Frederick,MD,38.556,-76.596
Safeway Prince Frederick 1731,Prince Frederick,MD,38.545,-76.595
"Three Notch & Rt 4, St. Mary's",California,MD,38.303,-76.522
Target Lexington Park 1258,California,MD,38.298,-76.514
Moses Lake Penn Plaza,Moses Lake,WA,47.142,-119.278
Safeway Moses Lake 3252,Moses Lake,WA,47.13,-119.269
Moses Lake I-90 & Kittleson,Moses Lake,WA,47.101,-119.247
"Gloucester, VA",Gloucester,VA,37.397,-76.526
Kroger Hayes 577,Hayes,VA,37.294,-76.512
Hayes - GW Parkway,Hayes,VA,37.29,-76.508
BASE ACCESS Ft Eustis Starbuck,Fort Eustis,VA,37.157,-76.577
Route 17 at Ft Eustis,Yorktown,VA,37.191,-76.489
Jefferson Commons,Newport News,VA,37.13,-76.514
Oyster Point Shoppes,Newport News,VA,37.105,-76.508
Target Newport News 1103,Newport,VA,37.107,-76.492
Marketplace at Tech Center,Newport News,VA,37.103,-76.492
Harris Teeter Newport News 6,Newport News,VA,37.068,-76.492
Warwick Blvd & University Pl.,Newport News,VA,37.067,-76.492
Kiln Creek,Newport News,VA,37.114,-76.471
Safeway Richland 333,Richland,WA,46.3,-119.275
Fred Meyer Richland 286,Richland,WA,46.262,-119.286
George Washington Way - Richla,Richland,WA,46.299,-119.275
59 Columbia Pt Drive,Richland,WA,46.263,-119.266
Gage & Keene Rd,Richland,WA,46.227,-119.268
Albertsons Richland 252,Richland,WA,46.228,-119.267
Clearwater & Columbia,Kennewick,WA,46.21,-119.225
Columbia & Canal,Kennewick,WA,46.227,-119.224
Bloomsburg,Bloomsburg,PA,41.018,-76.49
"Lebanon, W. Cumberland St",Lebanon,PA,40.339,-76.451
Yorkridge Shopping Center,Timonium,MD,39.43,-76.622
Safeway Phoenix 1399,Phoenix,MD,39.516,-76.558
Safeway Towson 2979,Towson,MD,39.411,-76.609
Mount Washington Mill,Baltimore,MD,39.369,-76.65
Pickup - Dulaney Plaza,Towson,MD,39.405,-76.602
Woodbrook,Baltimore,MD,39.379,-76.627
York & Burke,Towson,MD,39.396,-76.604
York & Regester,Baltimore,MD,39.379,-76.609
"Roland Park, MD",Baltimore,MD,39.356,-76.635
Target Towson 1142,Towson,MD,39.394,-76.582
Loyola University Student Cent,Baltimore,MD,39.346,-76.621
The Rotunda,Baltimore,MD,39.336,-76.631
Safeway Carney 1880,Parkville,MD,39.4,-76.544
Giant Perring Plaza 2334,Baltimore,MD,39.398,-76.546
Giant Baltimore 166,Baltimore,MD,39.266,-76.699
UMBC University Center,Baltimore,MD,39.254,-76.713
3201 St Paul St,Baltimore,MD,39.327,-76.616
Giant Elkridge 344,Elkridge,MD,39.21,-76.779
Columbia East,Jessup,MD,39.17,-76.785
Arundel Preserve,Hanover,MD,39.155,-76.743
1700 W Nursery Rd.,Linthicum Heights,MD,39.2,-76.683
Arundel Mills Mall,Hanover,MD,39.158,-76.725
7680 Arundel Mills Blvd,Hanover,MD,39.153,-76.728
Safeway Hanover 1926,Hanover,MD,39.152,-76.722
BASE ACCESS Fort Meade Exchang,Fort Meade,MD,39.107,-76.738
Shaw & Leonard,Clovis,CA,36.809,-119.639
"Academy & Jensen, Sanger",Sanger,CA,36.709,-119.556
Manning & Reed - Reedley,Reedley,CA,36.603,-119.46
Manning & Buttonwillow,Reedley,CA,36.605,-119.432
"El Monte Way & Monte Vista, Di",Dinuba,CA,36.546,-119.4
Hwy 99 & Betty Drive,Visalia,CA,36.351,-119.425
El Monte Way & Randle,Dinuba,CA,36.545,-119.371
Plaza & Hwy 198,Visalia,CA,36.332,-119.391
"Goshen & Akers, Visalia",Visalia,CA,36.341,-119.348
Walnut & Akers - Visalia,Visalia,CA,36.313,-119.347
Hwy 99 & Cartmill Ave.,Tulare,CA,36.241,-119.349
"Hwy 198 & Demaree, Visalia",Visalia,CA,36.327,-119.329
Cross & J Street,Tulare,CA,36.212,-119.349
Mooney & Riggin,Visalia,CA,36.357,-119.314
Visalia Mall Inside,Visalia,CA,36.312,-119.315
"Mooney & Tulare, Visalia",Visalia,CA,36.319,-119.314
Mooney & Caldwell,Visalia,CA,36.299,-119.316
Target Visalia 1805,Visalia,CA,36.292,-119.317
"Mooney & Packwood, Visalia",Visalia,CA,36.292,-119.314
"Prosperity & Hillman, Tulare",Tulare,CA,36.225,-119.331
Dinuba & Riggin,Visalia,CA,36.357,-119.3
Target Visalia NORTH 2469,Visalia,CA,36.361,-119.297
Bardsley & Mooney,Tulare,CA,36.196,-119.315
Target Tulare 2349,Tulare,CA,36.225,-119.315
Ave 120 & Hwy 99,Pixley,CA,36.006,-119.301
Hwy 46 & Palm,Wasco,CA,35.601,-119.35
"I-5 & Hwy 58, Buttonwillow",Buttonwillow,CA,35.4,-119.397
Ocean & E,Lompoc,CA,34.639,-120.454
"H & Central , Lompoc",Lompoc,CA,34.662,-120.457
Albertsons Lompoc 3171,Lompoc,CA,34.662,-120.456
Hwy 33 & Derrick Ave.,Mendota,CA,36.751,-120.388
I-5 & Panoche Rd.,Firebaugh,CA,36.639,-120.626
"Golden Hill Road, Paso Robles",Paso Robles,CA,35.645,-120.66
"Creston & Sherwood, Paso Roble",Paso Robles,CA,35.617,-120.659
Albertsons Paso Robles 0314,Paso Robles,CA,35.617,-120.681
Vons Atascadero 2314,Atascadero,CA,35.486,-120.662
"El Camino Real, Atascadero",Atascadero,CA,35.487,-120.664
Santa Rosa & Hwy 101,Atascadero,CA,35.468,-120.654
Cal Poly San Luis Obispo Mobil,San Luis Obispo,CA,35.303,-120.661
CSU San Luis Obispo Student Un,San Luis Obispo,CA,35.3,-120.659
Chorro Street - San Luis Obisp,San Luis Obispo,CA,35.294,-120.671
Higuera & Court,San Luis Obispo,CA,35.281,-120.662
Broad & South,San Luis Obispo,CA,35.27,-120.657
"Broad Street, San Luis Obispo",San Luis Obispo,CA,35.249,-120.643
Madonna & El Mercado,San Luis Obispo,CA,35.263,-120.677
Target San Luis Obispo 2759,San Luis Obispo,CA,35.252,-120.684
Los Osos Valley & Froom Ranch,San Luis Obispo,CA,35.252,-120.688
Oak Park & Branch,Arroyo Grande,CA,35.13,-120.604
"Five Cities Drive & 101 Fwy, P",Pismo Beach,CA,35.136,-120.625
Grand Ave & Elm Street,Arroyo Grande,CA,35.12,-120.601
Vons Grover Beach 2560,Grover Beach,CA,35.121,-120.608
Vons Nipomo 1621,Nipomo,CA,35.037,-120.487
"Tefft & Mary, Nipomo",Nipomo,CA,35.035,-120.486
Broadway & Grant,Santa Maria,CA,34.971,-120.436
"Broadway & Stowell, Santa Mari",Santa Maria,CA,34.937,-120.436
Target Santa Maria 309,Santa Maria,CA,34.923,-120.434
Albertsons Santa Maria 1348,Santa Maria,CA,34.918,-120.434
Betteravia Rd & Skyway Dr,Santa Maria,CA,34.92,-120.454
S. Broadway and E. McCoy,Santa Maria,CA,34.916,-120.436
Safeway Pollock Pines 1825,Pollock Pines,CA,38.762,-120.577
1228 Broadway - Placerville,Placerville,CA,38.731,-120.787
Hwy 4 & Hwy 49 - Angels Camp,Angels Camp,CA,38.082,-120.56
Yosemite & G Street,Merced,CA,37.332,-120.468
Raley's Merced 309,Merced,CA,37.331,-120.468
Target Merced 641,Merced,CA,37.323,-120.485
Olive & M,Merced,CA,37.32,-120.48
Hwy 59 & Olive Ave.,Merced,CA,37.319,-120.504
Bellevue & Shaffer - Atwater,Atwater,CA,37.361,-120.594
G St. & 23rd,Merced,CA,37.305,-120.472
Main & R Street,Merced,CA,37.305,-120.493
Winton & Bellevue,Atwater,CA,37.362,-120.614
MLK & 16th,Merced,CA,37.299,-120.481
Childs & Hwy 99 - Merced,Merced,CA,37.289,-120.454
Target Atwater 2386,Atwater,CA,37.34,-120.595
Applegate & Hwy 99 - Atwater,Atwater,CA,37.344,-120.616
Safeway Susanville 1218,Susanville,CA,40.406,-120.634
Main & Riverside - Susanville,Susanville,CA,40.406,-120.634
Target Irondequoit 2211,Rochester,NY,43.197,-77.574
Irondeqouit Ridge Goodman Plaz,Rochester,NY,43.199,-77.578
N. Winton and Blossom,Rochester,NY,43.15,-77.554
Twelve Corners,Brighton,NY,43.127,-77.564
"Brighton, Monroe & Clover",Rochester,NY,43.113,-77.55
100 Chestnut Street,Rochester,NY,43.155,-77.602
"Brighton, S. Clinton",Rochester,NY,43.122,-77.595
Tops Market Rochester 418,Rochester,NY,43.223,-77.662
Mount Hope Avenue,Rochester,NY,43.123,-77.618
Univ. of Rochester Hillside Ma,Rochester,NY,43.129,-77.63
Center Place Drive,Greece,NY,43.206,-77.671
"Brighton, W. Henrietta Road",Rochester,NY,43.094,-77.633
"Henrietta, Market Square",Henrietta,NY,43.088,-77.625
E. Henrietta and Calkins,Henrietta,NY,43.068,-77.608
"Hylan Drive, Jay Scutti Plaza",Rochester,NY,43.081,-77.629
Target Henrietta 1157,Henrietta,NY,43.078,-77.632
"I-95 & Premier Blvd, Exit 173",Roanoke Rapids,NC,36.425,-77.632
Target Rocky Mount 962,Rocky Mount,NC,35.972,-77.813
Wesleyan Blvd & Sunset Ave,Rocky Mount,NC,35.961,-77.822
US 70 & Hwy 258,Kinston,NC,35.262,-77.647
Harris Teeter Hampstead 135,Hampstead,NC,34.452,-77.603
US17 & Country Club,Hampstead,NC,34.391,-77.681
Dulles Town Center,Dulles,VA,39.032,-77.424
Countryside Marketplace,Sterling,VA,39.039,-77.413
Target Sterling 1009,Sterling,VA,39.026,-77.4
Target Dulles 2272,Sterling,VA,39.009,-77.439
Harris Teeter Sterling 326,Sterling,VA,39.025,-77.396
Cascade Marketplace,Sterling,VA,39.035,-77.398
Safeway Sterling 1759,Sterling,VA,38.998,-77.409
One Loudoun,Ashburn,VA,39.052,-77.453
Rte 7 - Clock Tower/Sterling,Sterling,VA,39.017,-77.377
Ashburn Crossroads,Ashburn,VA,39.023,-77.477
Harris Teeter Ashburn 242,Ashburn,VA,39.06,-77.471
Loudoun Station,Ashburn,VA,39.007,-77.487
Ashbrook Marketplace,Ashburn,VA,39.062,-77.472
Greenway Crossing,Ashburn,VA,38.996,-77.481
Harris Teeter Ashburn 284,Ashburn,VA,39.008,-77.503
1140 Elden St,Herndon,VA,38.964,-77.399
Broadlands Village,Ashburn,VA,39.026,-77.509
Safeway Herndon 1689,Herndon,VA,38.967,-77.376
Reston,Reston,VA,38.98,-77.35
IAD PRE-SECURITY Main Ter Bag,Sterling,VA,38.953,-77.449
Village Center at Dulles,Herndon,VA,38.951,-77.409
IAD Terminal A Gate A5,Sterling,VA,38.949,-77.442
IAD Terminal B Gate B37,Dulles,VA,38.949,-77.448
Harris Teeter Leesburg 100,Leesburg,VA,39.081,-77.496
Harris Teeter Reston 81,Reston,VA,38.966,-77.355
Lansdowne,Leesburg,VA,39.081,-77.498
IAD Terminal C Gate C7,Sterling,VA,38.945,-77.443
IAD Terminal C Gate C24,Sterling,VA,38.945,-77.447
Target Reston 1088,Reston,VA,38.955,-77.37
IAD Concourse D15,Dulles,VA,38.946,-77.452
One Freedom Square,Reston,VA,38.959,-77.359
Plaza America,Reston,VA,38.952,-77.347
Harris Teeter Ashburn 230,Ashburn,VA,38.986,-77.535
Reston Station LS Metro,Reston,VA,38.949,-77.339
Safeway Reston 1570,Reston,VA,38.936,-77.362
Fox Mill Center,Herndon,VA,38.928,-77.375
South Lakes,Reston,VA,38.938,-77.33
Target South Riding 2938,Sterling,VA,38.94,-77.523
Franklin Farm Village,Herndon,VA,38.908,-77.408
East Gate Marketplace - Chanti,Chantilly,VA,38.916,-77.488
Harris Teeter Chantilly 309,Chantilly,VA,38.915,-77.489
Compass Creek Pkwy_Leesburg,Leesburg,VA,39.084,-77.563
Battlefield,Leesburg,VA,39.113,-77.535
Target Leesburg S 1874,Leesburg,VA,39.116,-77.535
Target Chantilly 1827,Chantilly,VA,38.898,-77.445
South Riding Blvd,South Riding,VA,38.916,-77.512
Harris Teeter Aldie 238,Aldie,VA,38.939,-77.548
Leesburg Plaza,Leesburg,VA,39.109,-77.552
Chantilly Place,Chantilly,VA,38.887,-77.445
Greenbriar,Fairfax,VA,38.879,-77.396
Sully Station,Centreville,VA,38.853,-77.45
Target Fairfax 1341,Fairfax,VA,38.855,-77.393
Fairlakes,Fairfax,VA,38.859,-77.388
Harris Teeter Fairfax 253,Fairfax,VA,38.873,-77.373
Centrewood,Centreville,VA,38.836,-77.437
Safeway Fairfax 1431,Fairfax,VA,38.866,-77.368
Clifton,Clifton,VA,38.834,-77.413
Fair Oaks Circle,Fairfax,VA,38.866,-77.361
Lee Plaza,Fairfax,VA,38.849,-77.353
Kamp Washington,Fairfax,VA,38.854,-77.321
Oakton,Oakton,VA,38.882,-77.3
Fairfax City,Fairfax,VA,38.846,-77.303
Giant Fairfax 2741,Fairfax,VA,38.825,-77.315
George Mason Univ. Northern Ne,Fairfax,VA,38.834,-77.307
George Mason Univ. Johnson Cen,Fairfax,VA,38.83,-77.307
Manassas Crossroads,Manassas,VA,38.786,-77.516
Manassas Junction,Manassas,VA,38.763,-77.458
Giant Manassas 239,Manassas,VA,38.786,-77.52
Canterbury Village - Sudley Ro,Manassas,VA,38.769,-77.485
Harris Teeter Manassas 303,Manassas,VA,38.74,-77.454
Liberia Ave.,Manassas,VA,38.748,-77.451
Target Manassas WEST 2323,Manassas,VA,38.739,-77.532
Harris Teeter Bristow 313,Bristow,VA,38.733,-77.55
Safeway Bristow 2635,Bristow,VA,38.75,-77.571
Target Gainesville 1873,Gainesville,VA,38.795,-77.607
Gainesville,Gainesville,VA,38.796,-77.609
Harris Teeter Gainesville 338,Gainesville,VA,38.81,-77.617
Germanna Heights,Locust Grove,VA,38.369,-77.768
"Marsh & Lafayette, Bealeton",Bealeton,VA,38.59,-77.77
Kroger Henrico 517,Henrico,VA,37.653,-77.626
West Broad & Vinery,Glen Allen,VA,37.66,-77.638
SECURE ACCESS Building 3 West,Richmond,VA,37.631,-77.673
SECURE ACCESS Town Cntr. West,Henrico,VA,37.628,-77.672
Ellensburg Campus,Ellensburg,WA,47.002,-120.535
Safeway Ellensburg 1630,Ellensburg,WA,46.996,-120.543
Fred Meyer Ellensburg 652,Ellensburg,WA,46.991,-120.551
US-97 & Triple L Loop,Ellensburg,WA,47.009,-120.59
Ellensburg Canyon Road,Ellensburg,WA,46.977,-120.542
Huguenot Village Shopping Cent,Bon Air,VA,37.521,-77.612
S. 1st & Pleasant - Selah,Selah,WA,46.645,-120.531
Target Midlothian 1225,Midlothian,VA,37.421,-77.634
Genito & 288 - The Lake,Midlothian,VA,37.45,-77.64
"Hull & Mockingbird, Swift Cree",Midlothian,VA,37.412,-77.647
Hull & Hancock Village,Chesterfield,VA,37.403,-77.676
Kroger Midlothian 523,Midlothian,VA,37.505,-77.664
Midlothian & Winterfield Cross,Midlothian,VA,37.507,-77.666
Albertsons Yakima 0149,Yakima,WA,46.603,-120.532
North 40th & River Rd,Yakima,WA,46.619,-120.561
Fred Meyer Yakima 486,Yakima,WA,46.62,-120.564
Safeway Yakima 1235,Yakima,WA,46.584,-120.539
26th & Nob Hill,Yakima,WA,46.585,-120.543
Safeway Yakima 502,Yakima,WA,46.599,-120.585
56th & Summitview,Yakima,WA,46.6,-120.587
Hull and Otterdale - Cosby Vil,Chesterfield,VA,37.401,-77.706
Westchester Commons,Midlothian,VA,37.514,-77.695
Target Midlothian 2478,Midlothian,VA,37.503,-77.719
Weis Markets Bellefonte 187,Bellefonte,PA,40.913,-77.739
"Wayne Avenue, Chambersburg",Chambersburg,PA,39.911,-77.65
Martin's Hagerstown 6444,Hagerstown,MD,39.685,-77.719
Hagerstown Plaza,Hagerstown,MD,39.659,-77.745
Hagerstown Valley Mall,Hagerstown,MD,39.627,-77.769
Target Hagerstown 1257,Hagerstown,MD,39.62,-77.773
"Charles Town, Somerset Village",Charles Town,WV,39.297,-77.831
Purcellville Gateway,Purcellville,VA,39.136,-77.693
Harris Teeter Purcellville 388,Purcellville,VA,39.136,-77.695
Veterans & Chevrolet,Del Rio,TX,29.392,-100.905
Harris Teeter Wilmington 191,Wilmington,NC,34.298,-77.79
Hwy 17 & Middle Sound Loop,Wilmington,NC,34.273,-77.819
Military Cutoff & Sir Tyler Dr,Wilmington,NC,34.243,-77.827
Harris Teeter Wilmington 210,Wilmington,NC,34.236,-77.831
Eastwood Rd & Autumn Hall,Wilmington,NC,34.236,-77.846
S College Rd & New Centre Dr,Wilmington,NC,34.237,-77.871
Harris Teeter Wilmington 301,Wilmington,NC,34.221,-77.822
Giant Haymarket 790,Haymarket,VA,38.845,-77.639
Haymarket Village Center,Haymarket,VA,38.817,-77.644
Route 29 N-Warrenton,Warrenton,VA,38.733,-77.771
Safeway Warrenton 1801,Warrenton,VA,38.73,-77.797
Warrenton Village,Warrenton,VA,38.729,-77.796
Harris Teeter Warrenton 329,Warrenton,VA,38.727,-77.796
2113 Anderson Highway - Powhat,Powhatan,VA,37.514,-77.792
Raley's Placerville 422,Placerville,CA,38.727,-120.836
Safeway Placerville 1724,Placerville,CA,38.714,-120.84
Missouri Flat & Hwy 50,Placerville,CA,38.713,-120.839
Target Placerville 3355,Placerville,CA,38.71,-120.844
Target Watertown 2253,Watertown,NY,43.97,-75.963
"Watertown, NY",Watertown,NY,43.977,-75.947
BASE ACCESS Fort Drum Food Cou,Fort Drum,NY,44.044,-75.807
"Rome, Mohawk Acres",Rome,NY,43.232,-75.438
NY Thruway Chittenango Plaza W,Canastota,NY,43.096,-75.842
Target Cicero 2295,Cicero,NY,43.16,-76.121
"Cicero, Brewerton Rd",Cicero,NY,43.154,-76.123
NY Thruway DeWitt Plaza E,Syracuse,NY,43.091,-76.101
Target Fayetteville 1476,Fayetteville,NY,43.031,-76.02
"Fayetteville, Syracuse",Fayetteville,NY,43.029,-76.016
"Dewitt, Erie Boulevard",Syracuse,NY,43.044,-76.068
"Manlius, Fayette",Manlius,NY,43.007,-75.984
NY Thruway Oneida East,Westmoreland,NY,43.125,-75.415
Price Chopper Syracuse 172,Syracuse,NY,43.055,-76.102
Elwood Davis Rd and 7th North,Liverpool,NY,43.094,-76.173
Target Clay 1475,Clay,NY,43.188,-76.247
"Clay, Route 31 East",Liverpool,NY,43.183,-76.249
"Liverpool, Oswego Rd",Liverpool,NY,43.137,-76.227
Syracuse Univ. Campus West Hou,Syracuse,NY,43.036,-76.141
Destiny USA,Syracuse,NY,43.07,-76.173
"Tipperary Hill, 1525 W. Genese",Syracuse,NY,43.052,-76.185
Target Camillus 2324,Syracuse,NY,43.046,-76.236
"Camillus, West Genesee St",Syracuse,NY,43.048,-76.237
"New Hartford, Consumer Sq",New Hartford,NY,43.094,-75.308
Camillus Commons,Camillus,NY,43.04,-76.269
"Cortland, Clinton Ave",Cortland,NY,42.606,-76.168
"Binghamton, Front Street",Binghamton,NY,42.136,-75.904
"University Plaza, Vestal Parkw",Vestal,NY,42.092,-75.95
Binghamton University Mobile T,Binghamton,NY,42.087,-75.966
SUNY Binghamton Hinman Hall,Binghamton,NY,42.087,-75.973
Target Binghampton Vestal 1056,Vestal,NY,42.094,-76.002
Vestal Parkway,Vestal,NY,42.094,-76.006
Clarks Summit,Clarks Summit,PA,41.487,-75.695
Target Dickson City 1474,Dickson City,PA,41.468,-75.639
Dickson City,Dickson City,PA,41.467,-75.637
Dunmore,Dunmore,PA,41.436,-75.618
The Marketplace at Steamtown,Scranton,PA,41.408,-75.668
Univ. of Scranton Student Unio,Scranton,PA,41.407,-75.656
"Moosic, Birney Plaza",Moosic,PA,41.373,-75.702
The Shoppes at Montage,Moosic,PA,41.364,-75.681
"Kingston, Market St",Kingston,PA,41.257,-75.892
"Wilkes-Barre, Kidder Street",Wilkes Barre,PA,41.25,-75.843
Wilkes University,Wilkes-barre,PA,41.243,-75.888
"Wilkes Barre, Old Train Statio",Wilkes Barre,PA,41.241,-75.882
Wilkes-Barre Marketplace,Wilkes-barre,PA,41.238,-75.856
Safeway Burns 4469,Burns,OR,43.587,-119.057
Safeway Walla Walla 1160,Walla Walla,WA,46.049,-118.348
1410 Plaza Way,Walla Walla,WA,46.05,-118.347
28 E. Main,Walla Walla,WA,46.067,-118.338
Safeway Walla Walla 307,Walla Walla,WA,46.07,-118.338
Safeway Pendleton 1642,Pendleton,OR,45.666,-118.808
709 Southgate- Pendleton,Pendleton,OR,45.659,-118.809
Harris Teeter Corolla 266,Corolla,NC,36.303,-75.807
Harris Teeter Virginia Beach 4,Virginia Beach,VA,36.752,-76.01
Target Red Mill 2396,Virginia Beach,VA,36.756,-76.01
Red Mill Commons,Virginia Beach,VA,36.762,-76.01
"General Booth & Nimmo,Hickman",Virginia Beach,VA,36.766,-76.014
Harris Teeter Virginia Beach 2,Virginia Beach,VA,36.755,-76.065
